date,open,high,low,close,volume,rsi,macd,macd_signal,macd_hist,stochrsi_K,stochrsi_D,signal
2024-08-09 08:28:00,1.09143,1.0916,1.09135,1.09158,440.0,55.54382980481147,-3.786142684725213e-05,-5.3804524745650695e-05,1.5943097898398562e-05,97.29800529138453,76.80438694817384,0
2024-08-09 08:29:00,1.09151,1.0916,1.09137,1.09145,600.0,48.88957888633183,-3.377223624068115e-05,-4.979806704465679e-05,1.6025830803975634e-05,87.2362968562205,88.05709949598499,Close Trade
2024-08-09 08:30:00,1.09147,1.09168,1.09135,1.09151,1204.0,51.76198199734296,-2.53972608508235e-05,-4.491790580589014e-05,1.952064495506664e-05,84.21986428412768,89.5847221439109,0
2024-08-09 08:31:00,1.09155,1.0916,1.09122,1.0913,824.0,42.71387669112367,-3.529837972382488e-05,-4.299400058947709e-05,7.695620865652211e-06,64.82004767843738,78.75873627292852,0
2024-08-09 08:32:00,1.09134,1.09137,1.09113,1.0912,714.0,39.1999132141588,-5.063061382970524e-05,-4.452132323752272e-05,-6.109290592182518e-06,50.16857270071022,66.40282822109175,0
2024-08-09 08:33:00,1.09125,1.09142,1.09117,1.09127,1624.0,42.75036561417196,-5.648201532193475e-05,-4.691346165440513e-05,-9.568553667529623e-06,36.542357265219785,50.5103258814558,0
2024-08-09 08:34:00,1.09129,1.09131,1.09096,1.09107,1732.0,36.23899672540699,-7.637719295483514e-05,-5.2806207914491134e-05,-2.3570985040344004e-05,26.751870677645943,37.82093354785865,0
2024-08-09 08:35:00,1.09107,1.09112,1.09088,1.09096,1910.0,33.24022254778271,-9.986911625192718e-05,-6.221878958197834e-05,-3.765032666994884e-05,18.131720757203773,27.14198290002317,0
2024-08-09 08:36:00,1.09102,1.09106,1.09092,1.09094,1438.0,32.71022588640403,-0.0001187318012709,-7.352139191977809e-05,-4.521040935119896e-05,4.143030140069205,16.34220719163964,0
2024-08-09 08:37:00,1.09104,1.09139,1.09094,1.09121,1691.0,45.37314566342089,-0.0001106187276957,-8.094085907498233e-05,-2.967786862081695e-05,18.485795208188136,13.586848701820372,Open Trade
2024-08-09 08:38:00,1.09125,1.09129,1.09106,1.09115,1544.0,43.41779471822982,-0.0001077880435249,-8.631029596497766e-05,-2.147774755998131e-05,34.117097316092675,18.915307554783336,0
2024-08-09 08:39:00,1.09115,1.09121,1.09096,1.09109,1427.0,41.492148787736646,-0.0001091282420402,-9.087388518002917e-05,-1.8254356860205928e-05,46.93727079478595,33.18005443968892,0
2024-08-09 08:40:00,1.0911,1.09127,1.091,1.09117,1267.0,44.995095344096846,-0.0001025528620504,-9.320968055410512e-05,-9.343181496303902e-06,46.38537905856104,42.47991572314656,0
2024-08-09 08:41:00,1.09123,1.09127,1.09108,1.09117,1234.0,44.995095344096846,-9.623251747647998e-05,-9.38142479385801e-05,-2.418269537899883e-06,48.68798042261975,47.33687675865559,0
2024-08-09 08:42:00,1.09115,1.09118,1.09097,1.09097,1265.0,38.33965311817855,-0.0001061384296483,-9.627908428053416e-05,-9.859345367816148e-06,45.71716536001193,46.930174947064245,Close Trade
2024-08-09 08:43:00,1.09104,1.09106,1.09088,1.09102,1074.0,40.70112556888677,-0.0001087013132059,-9.876353006561732e-05,-9.937783140332677e-06,41.76429970935941,45.38981516399704,0
2024-08-09 08:44:00,1.091,1.09106,1.09082,1.09091,1153.0,37.31525253124625,-0.0001182454377801,-0.0001026599116085,-1.558552617163596e-05,35.95247320419579,41.14464609118904,0
2024-08-09 08:45:00,1.09094,1.09102,1.09082,1.09095,1113.0,39.29293020112987,-0.000121184618711,-0.000106364853029,-1.481976568199755e-05,43.43114663395527,40.38263984917016,Open Trade
2024-08-09 08:46:00,1.09094,1.09101,1.09087,1.09098,1002.0,40.80144874960484,-0.0001197132121046,-0.0001090345248441,-1.0678687260530178e-05,50.74910095053031,43.37757359622713,0
2024-08-09 08:47:00,1.09095,1.09122,1.09089,1.09118,1092.0,49.763793486474206,-0.0001012417315768,-0.0001074759661907,6.2342346138191576e-06,71.96035731706404,55.38020163384987,0
2024-08-09 08:48:00,1.0912,1.09121,1.09096,1.09103,956.0,44.34167940438988,-9.758183393770992e-05,-0.0001054971397401,7.915305802394849e-06,77.36745787041276,66.6923053793357,0
2024-08-09 08:49:00,1.09102,1.09113,1.09092,1.09103,912.0,44.34167940438988,-9.360234907584974e-05,-0.0001031181816072,9.515832531404025e-06,78.80359813172069,76.0438044397325,0
2024-08-09 08:50:00,1.09105,1.09122,1.09096,1.09113,1035.0,48.66618828086929,-8.144061764170374e-05,-9.878266881414376e-05,1.734205117244002e-05,75.86455167491764,77.34520255901703,0
2024-08-09 08:51:00,1.09118,1.09125,1.09107,1.09116,853.0,49.923227882876,-6.859093497801894e-05,-9.27443220469188e-05,2.4153387068899865e-05,86.46275260905728,80.37696747189854,0
2024-08-09 08:52:00,1.09117,1.09124,1.09108,1.09116,988.0,49.92322788287599,-5.774185670892607e-05,-8.574382897932027e-05,2.8001972270394205e-05,97.06095354319692,86.46275260905729,0
2024-08-09 08:53:00,1.09115,1.09121,1.09107,1.09116,1007.0,49.92322788287599,-4.858383975503422e-05,-7.831183113446307e-05,2.972799137942885e-05,99.99999999999996,94.50790205075138,0
2024-08-09 08:54:00,1.09116,1.09121,1.09105,1.09121,1039.0,52.35203274686442,-3.686648926670699e-05,-7.002276276091185e-05,3.3156273494204855e-05,99.99999999999996,99.0203178477323,0
2024-08-09 08:55:00,1.09119,1.09136,1.09111,1.09132,1041.0,57.26300665028522,-1.849116920604743e-05,-5.971644404993897e-05,4.122527484389154e-05,100.0,99.99999999999996,0
2024-08-09 08:56:00,1.09132,1.09135,1.09118,1.0913,929.0,56.13023568612898,-5.479266945274119e-06,-4.886900862900601e-05,4.338974168373189e-05,98.10710359105023,99.36903453035006,Close Trade
2024-08-09 08:57:00,1.09122,1.09137,1.09118,1.09124,771.0,52.75840647538352,-8.639624793360667e-09,-3.909693482816348e-05,3.908829520337012e-05,90.5797730320638,96.22895887437134,0
2024-08-09 08:58:00,1.09124,1.0913,1.09113,1.09123,864.0,52.195629558234586,3.4798420607273783e-06,-3.058157945038531e-05,3.406142151111269e-05,81.18011520573548,89.95566394294984,0
2024-08-09 08:59:00,1.09121,1.09124,1.09106,1.09115,796.0,47.80253820714524,-2.084397190404985e-07,-2.4506951504116348e-05,2.429851178507585e-05,63.91632243573262,78.55873689117729,0
2024-08-09 09:00:00,1.09118,1.0912,1.09097,1.09109,1084.0,44.75976332711142,-7.882068581155366e-06,-2.118197491952415e-05,1.3299906338368786e-05,39.188856756854136,61.428431466107405,0
2024-08-09 09:01:00,1.09107,1.09114,1.09089,1.09105,1338.0,42.80365395610569,-1.6995230013527873e-05,-2.034462593832489e-05,3.3493959247970213e-06,15.255181249849125,39.45345348081195,0
2024-08-09 09:02:00,1.091,1.09132,1.09095,1.0912,1293.0,51.38392818227514,-1.197568150601569e-05,-1.8670837051863057e-05,6.695155545847367e-06,20.858754572800244,25.10093085983449,Open Trade
2024-08-09 09:03:00,1.09121,1.09132,1.09115,1.0913,993.0,56.11089970128141,7.069617380395243e-08,-1.4922530406729656e-05,1.4993226580533607e-05,50.45758371593813,28.85717317952916,0
2024-08-09 09:04:00,1.09122,1.09137,1.09118,1.09123,1072.0,52.27900836222009,3.9238901261562376e-06,-1.1153246300152475e-05,1.5077136426308716e-05,72.3012411431216,47.87252647728665,0
2024-08-09 09:05:00,1.09123,1.09128,1.09113,1.09123,1019.0,52.27900836222009,6.898057580251304e-06,-7.542985524071722e-06,1.4441043104323026e-05,74.36468109297323,65.7078353173443,0
2024-08-09 09:06:00,1.09123,1.0913,1.09113,1.09123,975.0,52.27900836222009,9.149635413763235e-06,-4.2044613365047305e-06,1.3354096750267965e-05,65.5309722815504,70.7322981725484,0
2024-08-09 09:07:00,1.09125,1.09131,1.09116,1.09121,845.0,51.03528860411527,9.213981176037224e-06,-1.5207728339963398e-06,1.0734754010033564e-05,62.6638089895969,67.51982078804018,Close Trade
2024-08-09 09:08:00,1.09129,1.09137,1.09121,1.09126,891.0,53.98270165621787,1.3147995876705563e-05,1.4129809081440412e-06,1.1735014968561525e-05,66.591355240644,64.92871217059711,Open Trade
2024-08-09 09:09:00,1.09131,1.09137,1.09105,1.09117,997.0,48.34192467839553,8.900879236106718e-06,2.910560573736577e-06,5.990318662370141e-06,58.600389209966565,62.61851781340248,Close Trade
2024-08-09 09:10:00,1.09108,1.09127,1.09101,1.0912,1049.0,50.20956674494786,7.86509407069147e-06,3.901467273127556e-06,3.963626797563914e-06,58.17497351390708,61.12223932150588,0
2024-08-09 09:11:00,1.09123,1.09136,1.09114,1.09133,893.0,57.39740450304961,1.7334321145368037e-05,6.588038047575652e-06,1.0746283097792386e-05,65.73710316900984,60.83748863096116,Open Trade
2024-08-09 09:12:00,1.0913,1.0914,1.09125,1.09139,920.0,60.2496438457282,2.9342013911470843e-05,1.1138833220354692e-05,1.820318069111615e-05,85.21774510583717,69.70994059625136,0
2024-08-09 09:13:00,1.09129,1.09147,1.09127,1.09135,962.0,57.48646536484236,3.52244852932504e-05,1.5955963634933834e-05,1.926852165831656e-05,94.72050884211224,81.89178570565308,0
2024-08-09 09:14:00,1.09132,1.09151,1.09127,1.09146,784.0,62.57026662790079,4.8206769307057584e-05,2.2406124769358584e-05,2.5800644537699e-05,94.72050884211224,91.55292093002052,0
2024-08-09 09:15:00,1.09149,1.09161,1.09136,1.09145,1004.0,61.84622004230707,5.7030988755757406e-05,2.933109756663835e-05,2.7699891189119056e-05,93.02425454402822,94.15509074275091,Close Trade
2024-08-09 09:16:00,1.0914,1.0916,1.09139,1.09152,1039.0,64.90745129820007,6.887867078853027e-05,3.7240612211016734e-05,3.163805857751354e-05,98.30374570191596,95.34950302935216,0
2024-08-09 09:17:00,1.09153,1.09164,1.09147,1.09151,850.0,64.11602261686338,7.65783798364339e-05,4.5108165736100166e-05,3.147021410033373e-05,96.71122427775444,96.01307484123288,0
2024-08-09 09:18:00,1.09151,1.0917,1.09151,1.09162,965.0,68.64501139577996,9.05131561010908e-05,5.418916380909829e-05,3.6323992291992496e-05,98.40747857583848,97.80748285183633,0
2024-08-09 09:19:00,1.09157,1.09177,1.09155,1.09169,931.0,71.14115546204727,0.0001059832724781,6.45479855429041e-05,4.1435286935223234e-05,98.40747857583848,97.84206047647712,0
2024-08-09 09:20:00,1.0917,1.09177,1.09161,1.09176,981.0,73.41994181862816,0.0001224799930301,7.613438704035663e-05,4.6345605989810135e-05,100.0,98.93831905055896,0
2024-08-09 09:21:00,1.09168,1.09187,1.09168,1.09182,941.0,75.22571692334816,0.0001387953154792,8.866657272812994e-05,5.012874275109325e-05,100.0,99.4691595252795,0
2024-08-09 09:22:00,1.09185,1.09194,1.09177,1.09191,1022.0,77.67569208058791,0.0001571757497003,0.0001023684081225,5.480734157774502e-05,100.0,100.0,0
2024-08-09 09:23:00,1.09191,1.09216,1.09185,1.09198,1476.0,79.38341543839613,0.0001753692437518,0.0001169685752484,5.840066850341328e-05,100.0,100.0,0
2024-08-09 09:24:00,1.09198,1.09217,1.09193,1.09215,1037.0,82.82046954503565,0.0002011861494188,0.0001338120900825,6.737405933637317e-05,100.0,100.0,0
2024-08-09 09:25:00,1.09217,1.0923,1.09208,1.09218,1263.0,83.34805361029255,0.0002215135125549,0.000151352374577,7.016113797794928e-05,100.0,100.0,0
2024-08-09 09:26:00,1.09221,1.09222,1.09205,1.09214,962.0,79.82792414687296,0.0002317242556097,0.0001674267507835,6.42975048262397e-05,95.46285991150228,98.48761997050076,0
2024-08-09 09:27:00,1.09213,1.09217,1.09201,1.09214,980.0,79.82792414687296,0.0002370833932667,0.0001813580792802,5.572531398657533e-05,90.00576024557616,95.15620671902614,0
2024-08-09 09:28:00,1.09213,1.09217,1.09202,1.09209,876.0,75.22229331970834,0.0002345917388013,0.0001920048111844,4.258692761692455e-05,77.40875657626613,87.62579224444819,0
2024-08-09 09:29:00,1.09212,1.09225,1.09203,1.09221,708.0,78.4376316207823,0.0002395388273104,0.0002015116144096,3.802721290079269e-05,73.43505695991942,80.28319126058723,0
2024-08-09 09:30:00,1.09222,1.09241,1.09213,1.09222,1806.0,78.68585174353524,0.0002414826849481,0.0002095058285173,3.19768564308284e-05,70.81153690632624,73.88511681417059,0
2024-08-09 09:31:00,1.09219,1.0923,1.09207,1.09224,1639.0,79.20153900518372,0.0002418491524995,0.0002159744933137,2.5874659185795416e-05,74.00795860851107,72.75151749158557,0
2024-08-09 09:32:00,1.09221,1.09225,1.09201,1.09207,1271.0,64.84097310108373,0.0002258189016923,0.0002179433749895,7.875526702869485e-06,49.18546498002214,64.66832016495314,0
2024-08-09 09:33:00,1.09206,1.09211,1.09186,1.09202,1725.0,61.31936251064172,0.0002066975496162,0.0002156942099148,-8.996660298629894e-06,23.93275136620813,49.04205831824711,0
2024-08-09 09:34:00,1.09205,1.09206,1.09188,1.09197,1383.0,57.931017335926974,0.0001853723016973,0.0002096298282713,-2.425752657399881e-05,0.0,24.372738782076752,0
2024-08-09 09:35:00,1.09198,1.09201,1.09175,1.09192,1566.0,54.6772862987293,0.0001625633775252,0.0002002165381221,-3.7653160596845054e-05,0.0,7.977583788736038,0
2024-08-09 09:36:00,1.09187,1.09208,1.09185,1.09198,1401.0,57.74433956196719,0.0001476268884728,0.0001896986081922,-4.207171971946493e-05,3.5658309267978283,1.1886103089326048,Open Trade
2024-08-09 09:37:00,1.09199,1.09207,1.0919,1.09203,1306.0,60.163633143425,0.0001382307572952,0.0001794050380128,-4.117428071762286e-05,9.944391576019328,4.503407500939047,0
2024-08-09 09:38:00,1.09205,1.09216,1.09198,1.09211,1184.0,63.74070527484572,0.0001356756031556,0.0001706591510414,-3.498354788578244e-05,20.4817435271372,11.330655343318112,0
2024-08-09 09:39:00,1.09209,1.09219,1.09194,1.09205,1260.0,59.43045048090269,0.0001273412162583,0.0001619955640848,-3.465434782645854e-05,23.21550655215403,17.880547218436845,0
2024-08-09 09:40:00,1.09196,1.09211,1.09194,1.09202,1092.0,57.3425130092546,0.0001169670816094,0.0001529898675897,-3.602278598027308e-05,20.369297284525835,21.355515787939016,Close Trade
2024-08-09 09:41:00,1.09202,1.09206,1.09189,1.09205,1121.0,58.89761946894387,0.0001098994025356,0.0001443717745789,-3.4472372043233614e-05,15.568216853047849,19.717673563242567,0
2024-08-09 09:42:00,1.09205,1.09211,1.09191,1.09193,1104.0,50.90371407971402,9.35369827193e-05,0.000134204816207,-4.066783348770359e-05,9.268622901233195,15.068712346268958,0
2024-08-09 09:43:00,1.092,1.09203,1.09186,1.09192,1115.0,50.29114339525496,7.885375371530223e-05,0.0001231346037086,-4.42808499933611e-05,5.736271519639889,10.191037091306974,0
2024-08-09 09:44:00,1.09193,1.0923,1.09187,1.09227,1138.0,65.80259931330858,9.43714090118064e-05,0.0001173819647692,-2.301055575748555e-05,17.884519381125884,10.963137933999652,Open Trade
2024-08-09 09:45:00,1.09221,1.09235,1.09218,1.09224,1225.0,63.96027119905856,0.0001030604961071,0.0001145176710368,-1.1457174929674352e-05,47.25878288464448,23.626524595136747,0
2024-08-09 09:46:00,1.0923,1.09233,1.09211,1.09222,1178.0,62.699940590004445,0.0001070982652433,0.0001130337898781,-5.935524634814734e-06,73.92465972712068,46.35598733096368,0
2024-08-09 09:47:00,1.09229,1.09239,1.09218,1.09233,980.0,66.598366353762,0.0001178161953045,0.0001139902709634,3.825924341143135e-06,89.37347367932814,70.18563876369777,0
2024-08-09 09:48:00,1.09232,1.09237,1.09212,1.09226,964.0,62.14703239167879,0.0001192867536683,0.0001150495675044,4.23718616391254e-06,84.23364303334466,82.51059214659783,Close Trade
2024-08-09 09:49:00,1.09227,1.09228,1.09203,1.09215,989.0,55.83182320256222,0.0001103045785553,0.0001141005697146,-3.795991159290696e-06,68.89338106595635,80.83349925954305,0
2024-08-09 09:50:00,1.09211,1.09224,1.09206,1.09222,818.0,58.70742873754326,0.0001075942752211,0.0001127993108159,-5.205035594798934e-06,52.76364183670631,68.63022197866911,0
2024-08-09 09:51:00,1.09213,1.09224,1.09211,1.09221,841.0,58.125230123809054,0.0001034469518086,0.0001109288390144,-7.481887205817837e-06,44.54274021925941,55.399921040640685,0
2024-08-09 09:52:00,1.09222,1.09231,1.09214,1.09222,966.0,58.56771827102736,9.9816462504565e-05,0.0001087063637124,-8.889901207913433e-06,50.135139520735606,49.14717385890044,Open Trade
2024-08-09 09:53:00,1.09221,1.09231,1.09208,1.0922,953.0,57.2644055204359,9.4239110913108e-05,0.0001058129131526,-1.1573802239496356e-05,47.18547886876753,47.28778620292085,Close Trade
2024-08-09 09:54:00,1.09218,1.09235,1.09212,1.09229,1052.0,61.42446460498168,9.597492820279108e-05,0.0001038453161626,-7.870387959850624e-06,53.92939124339925,50.41666987763413,Open Trade
2024-08-09 09:55:00,1.09226,1.09234,1.09218,1.09227,1061.0,60.02609489145618,9.464572604289678e-05,0.0001020053981386,-7.359672095795937e-06,56.91043554125342,52.6751018844734,0
2024-08-09 09:56:00,1.09223,1.09228,1.09208,1.0922,1053.0,55.28236480861329,8.694169898260107e-05,9.89926583074744e-05,-1.2050959324873332e-05,52.85897785924788,54.56626821463351,Close Trade
2024-08-09 09:57:00,1.09219,1.09227,1.09209,1.09214,1256.0,51.52377083553336,7.512866696712805e-05,9.421986003940512e-05,-1.909119307227708e-05,30.101534244527933,46.62364921500974,0
2024-08-09 09:58:00,1.09217,1.09224,1.09199,1.09221,1637.0,55.338822653507954,7.060132089242721e-05,8.949615221000954e-05,-1.889483131758233e-05,18.638416474370093,33.86630952604863,0
2024-08-09 09:59:00,1.09221,1.09225,1.09207,1.09215,1430.0,51.59096444754708,6.146335663581581e-05,8.38895930951708e-05,-2.242623645935499e-05,8.584520947386391,19.1081572220948,0
2024-08-09 10:00:00,1.09217,1.09225,1.09205,1.09213,1279.0,50.36646625967831,5.20081042225673e-05,7.751329532065011e-05,-2.5505191098082813e-05,8.584520947386391,11.935819456380957,0
2024-08-09 10:01:00,1.09215,1.09241,1.09211,1.09234,1218.0,60.868720566209966,6.075959473372805e-05,7.416255520326571e-05,-1.3402960469537662e-05,29.864906235313963,15.677982710028909,Open Trade
2024-08-09 10:02:00,1.09236,1.09246,1.09229,1.0924,1265.0,63.26068660076444,7.171008337070184e-05,7.367206083675295e-05,-1.96197746605111e-06,63.049659325521326,33.833028836073886,0
2024-08-09 10:03:00,1.09236,1.0925,1.0923,1.09241,958.0,63.65939605538184,8.027003790544995e-05,7.499165625049234e-05,5.27838165495761e-06,96.38299265885465,63.09918607322998,0
2024-08-09 10:04:00,1.09248,1.09251,1.09239,1.09246,797.0,65.66575087780919,9.005040071308201e-05,7.800340514301028e-05,1.2046995570071737e-05,100.0,86.47755066145866,0
2024-08-09 10:05:00,1.09246,1.0925,1.09231,1.09241,1099.0,61.98059370840116,9.269825874502756e-05,8.094237586341374e-05,1.175588288161383e-05,91.97095972918711,96.11798412934724,Close Trade
2024-08-09 10:06:00,1.0924,1.0925,1.09233,1.09241,1157.0,61.98059370840116,9.37164009779945e-05,8.34971808863299e-05,1.0219220091664598e-05,83.94191945837423,91.9709597291871,0
2024-08-09 10:07:00,1.0924,1.0925,1.09229,1.09236,1350.0,58.193050543794165,8.945749359967614e-05,8.468924342899916e-05,4.768250170676986e-06,67.66076531613136,81.19121483456422,0
2024-08-09 10:08:00,1.09236,1.09239,1.09219,1.09227,1220.0,52.02978247448304,7.792179700860657e-05,8.333575414492065e-05,-5.413957136314078e-06,45.98042430174254,65.86103635874937,0
2024-08-09 10:09:00,1.09227,1.0923,1.09214,1.0922,1003.0,47.7902366961939,6.241181481336788e-05,7.91509662786101e-05,-1.673915146524222e-05,20.67613123922209,44.77244028569866,0
2024-08-09 10:10:00,1.09221,1.0923,1.09209,1.09227,1055.0,52.00209974276765,5.513291919223562e-05,7.434735686133521e-05,-1.92144376690996e-05,11.478016186336184,26.0448572424336,0
2024-08-09 10:11:00,1.09221,1.09238,1.0921,1.09215,1241.0,45.26121888013631,3.922913579468279e-05,6.732371264800473e-05,-2.809457685332193e-05,7.854064138204555,13.336070521254271,0
2024-08-09 10:12:00,1.09217,1.09244,1.0921,1.09235,1206.0,55.59310503131135,4.2276266912777416e-05,6.231422350095928e-05,-2.003795658818186e-05,24.732481397588213,14.688187240709643,Open Trade
2024-08-09 10:13:00,1.09241,1.09251,1.09235,1.09246,1209.0,60.05846628365177,5.295676830829876e-05,6.044273246242718e-05,-7.485964154128416e-06,41.05155586277999,24.54603379952425,0
2024-08-09 10:14:00,1.09246,1.0925,1.09235,1.09246,979.0,60.05846628365177,6.0721186572187946e-05,6.049842328437934e-05,2.227632878086083e-07,65.22469446617633,43.669577242181504,0
2024-08-09 10:15:00,1.09248,1.09255,1.09239,1.09246,1135.0,60.05846628365177,6.611244092047386e-05,6.162122681159824e-05,4.491214108875616e-06,72.51941581018899,59.59855537971509,0
2024-08-09 10:16:00,1.09251,1.09254,1.09234,1.09235,1303.0,53.35724937857625,6.0808011239643633e-05,6.145858369720731e-05,-6.505724575636815e-07,61.5721469945491,66.43875242363814,Close Trade
2024-08-09 10:17:00,1.09243,1.0925,1.09233,1.09245,1228.0,57.95061565712114,6.393635822776744e-05,6.195413860331934e-05,1.9822196244481e-06,58.12871160681101,64.0734248038497,Open Trade
2024-08-09 10:18:00,1.09245,1.09256,1.09237,1.09254,1171.0,61.61449663364337,7.283821004788749e-05,6.413095289223297e-05,8.707257155654514e-06,66.5590204438479,62.08662634840266,0
2024-08-09 10:19:00,1.09246,1.09277,1.09246,1.09272,1173.0,67.68001056450555,9.334150466400182e-05,6.997306324658674e-05,2.336844141741508e-05,86.6664839894248,70.45140534669457,0
2024-08-09 10:20:00,1.09272,1.09276,1.09261,1.09267,1127.0,64.62519890298877,0.0001043530146378,7.684905352483898e-05,2.7503961113008987e-05,94.72807380370172,82.65119274565814,0
2024-08-09 10:21:00,1.09262,1.09285,1.09262,1.09278,1078.0,68.0426488390957,0.0001205659866725,8.559244015437886e-05,3.497354651815951e-05,95.45795969660185,92.28417249657612,0
2024-08-09 10:22:00,1.09277,1.09285,1.0927,1.09282,1176.0,69.20758957168111,0.0001350853694728,9.54910260180672e-05,3.959434345475327e-05,95.45795969660185,95.21466439896848,0
2024-08-09 10:23:00,1.09282,1.09298,1.09276,1.09294,1110.0,72.45195508541923,0.0001544941694506,0.0001072916547045,4.720251474609082e-05,100.0,96.97197313106788,0
2024-08-09 10:24:00,1.09295,1.09308,1.09278,1.09302,1319.0,74.3892751823291,0.0001743216432856,0.0001206976524208,5.362399086487188e-05,100.0,98.48598656553392,0
2024-08-09 10:25:00,1.09301,1.09314,1.09291,1.09293,1361.0,68.54880643429482,0.00018068993027,0.0001326961079906,4.799382227942952e-05,90.74353115493018,96.91451038497672,Close Trade
2024-08-09 10:26:00,1.09298,1.09304,1.09285,1.09296,1247.0,69.41092529441315,0.0001860133467932,0.0001433595557511,4.265379104206426e-05,82.85342119537246,91.19898411676752,0
2024-08-09 10:27:00,1.09295,1.093,1.09283,1.09287,922.0,63.76400640894272,0.000180884817325,0.0001508646080659,3.0020209259081485e-05,66.01359658293077,79.87018297774448,0
2024-08-09 10:28:00,1.09291,1.09296,1.09274,1.09292,1019.0,65.44588878783912,0.0001787939772308,0.0001564504818989,2.234349533192836e-05,61.09583025931139,69.98761601253821,0
2024-08-09 10:29:00,1.09286,1.09302,1.09286,1.09301,880.0,68.29819787575069,0.0001822978036274,0.0001616199462446,2.067785738280514e-05,59.33228573433288,62.14723752552501,0
2024-08-09 10:30:00,1.09295,1.09302,1.09281,1.09287,1472.0,60.001098863200745,0.0001717974077426,0.0001636554385442,8.141969198409085e-06,46.99662456164567,55.80824685176331,0
2024-08-09 10:31:00,1.09286,1.09291,1.09264,1.09274,1157.0,53.501547606737134,0.0001512424262635,0.000161172836088,-9.930409824573644e-06,27.837526397001543,44.722145564326695,0
2024-08-09 10:32:00,1.09269,1.09276,1.09259,1.0926,835.0,47.53031208219427,0.0001222464444634,0.0001533875577631,-3.1141113299708366e-05,4.15784754820444,26.330666168950547,0
2024-08-09 10:33:00,1.09267,1.09278,1.09256,1.09266,1210.0,50.10070865071298,0.000102921997817,0.0001432944457739,-4.0372447956910144e-05,3.1899923052822623,11.72845541682941,0
2024-08-09 10:34:00,1.09264,1.0927,1.09249,1.09256,1099.0,46.05151106086265,7.863165360344482e-05,0.0001303618873398,-5.173023373639568e-05,3.1899923052822623,3.51261071958965,0
2024-08-09 10:35:00,1.09257,1.09271,1.09244,1.0927,1107.0,51.91128656636519,6.987276108727514e-05,0.0001182640620893,-4.839130100205229e-05,10.082767943691024,5.487584184751845,Open Trade
2024-08-09 10:36:00,1.09266,1.0927,1.0924,1.09254,1510.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-08-09 10:37:00,1.09251,1.09263,1.0924,1.09245,1375.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-08-09 10:38:00,1.09246,1.09249,1.09227,1.09235,1233.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-08-09 10:39:00,1.09235,1.09245,1.09224,1.09241,1189.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-08-09 10:40:00,1.09242,1.0926,1.09236,1.09259,873.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-08-09 10:41:00,1.09259,1.09262,1.09237,1.09262,1119.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-08-09 10:42:00,1.09259,1.09272,1.09245,1.09248,1382.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-08-09 10:43:00,1.09247,1.09268,1.0922,1.09232,1475.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-08-09 10:44:00,1.09224,1.09241,1.09218,1.09236,1175.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-08-09 10:45:00,1.09235,1.09249,1.09224,1.09246,1398.0,0.0,7.977207977294398e-06,1.5954415954588797e-06,6.381766381835519e-06,0.0,0.0,0
2024-08-09 10:46:00,1.09244,1.09268,1.0924,1.09261,1361.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-08-09 10:47:00,1.09263,1.09266,1.09241,1.09259,1381.0,0.0,-1.5954415955032886e-06,-3.190883191006577e-07,-1.2763532764026309e-06,0.0,0.0,Close Trade
2024-08-09 10:48:00,1.09258,1.09271,1.09244,1.09259,1534.0,0.0,-2.827249778736274e-06,-8.207206110277809e-07,-2.006529167708493e-06,0.0,0.0,0
2024-08-09 10:49:00,1.09258,1.09263,1.09229,1.09236,1193.0,0.0,-2.210770063726386e-05,-5.0781166162749976e-06,-1.7029584020988863e-05,0.0,0.0,0
2024-08-09 10:50:00,1.09235,1.0924,1.09216,1.09229,1577.0,0.0,-4.254557295491068e-05,-1.2571607884002136e-05,-2.9973965070908546e-05,0.0,0.0,0
2024-08-09 10:51:00,1.09229,1.09254,1.09219,1.09252,1598.0,0.0,-3.972572279997699e-05,-1.800243086719711e-05,-2.1723291932779883e-05,0.0,0.0,0
2024-08-09 10:52:00,1.09251,1.09256,1.09228,1.09247,1425.0,0.0,-4.1052327689028445e-05,-2.261241023156338e-05,-1.8439917457465066e-05,0.0,0.0,0
2024-08-09 10:53:00,1.09242,1.09263,1.09241,1.09257,1410.0,0.0,-3.3646649722607336e-05,-2.4819258129772173e-05,-8.827391592835163e-06,0.0,0.0,0
2024-08-09 10:54:00,1.09257,1.09262,1.09245,1.09246,1168.0,0.0,-3.623597154667202e-05,-2.7102600813152145e-05,-9.133370733519874e-06,0.0,0.0,0
2024-08-09 10:55:00,1.09252,1.09255,1.09231,1.09242,1437.0,0.0,-4.104258013803985e-05,-2.989059667812969e-05,-1.1151983459910164e-05,0.0,0.0,0
